单品编码,销售日期,批发价,价格来源
102900005115168,2020-12-09,1.6,前向
102900005115168,2020-12-10,1.6,前向
102900005115168,2020-12-11,1.6,前向
102900005115168,2020-12-12,1.6,前向
102900005115168,2020-12-13,1.6,前向
102900005115168,2020-12-14,1.6,前向
102900005115168,2020-12-15,1.6,前向
102900005115168,2020-12-16,1.6,前向
102900005115168,2020-12-17,1.6,前向
102900005115168,2020-12-18,1.6,前向
102900005115168,2020-12-19,1.6,前向
102900005115168,2020-12-20,1.6,前向
102900005115168,2020-12-21,1.6,前向
102900005115168,2020-12-22,1.6,前向
102900005115168,2020-12-23,1.6,前向
102900005115168,2020-12-24,1.6,前向
102900005115168,2020-12-25,1.6,前向
102900005115168,2020-12-26,1.6,前向
102900005115168,2020-12-27,1.6,前向
102900005115168,2020-12-28,1.6,前向
102900005115168,2020-12-29,1.6,前向
102900005115168,2020-12-30,1.6,前向
102900005115168,2020-12-31,1.6,前向
102900005115168,2021-01-01,1.6,前向
102900005115168,2021-01-02,1.6,前向
102900005115168,2021-01-03,1.6,前向
102900005115168,2021-01-04,1.6,前向
102900005115168,2021-01-05,1.6,前向
102900005115168,2021-01-06,1.6,前向
102900005115168,2021-01-07,1.6,前向
102900005115168,2021-01-08,1.6,前向
102900005115168,2021-01-09,1.6,前向
102900005115168,2021-01-10,1.6,前向
102900005115168,2021-01-11,1.6,前向
102900005115168,2021-01-12,1.6,前向
102900005115168,2021-01-13,1.6,前向
102900005115168,2021-01-14,1.6,前向
102900005115168,2021-01-15,1.6,前向
102900005115168,2021-01-16,1.6,前向
102900005115168,2021-01-17,1.6,前向
102900005115168,2021-01-18,1.6,前向
102900005115168,2021-01-19,1.6,前向
102900005115168,2021-01-20,1.6,前向
102900005115168,2021-01-21,1.6,前向
102900005115168,2021-01-22,1.6,前向
102900005115168,2021-01-23,1.6,前向
102900005115168,2021-01-24,1.6,前向
102900005115168,2021-01-25,1.6,前向
102900005115168,2021-01-26,1.6,前向
102900005115168,2021-01-27,1.6,前向
102900005115168,2021-01-28,1.6,前向
102900005115168,2021-01-29,1.6,前向
102900005115168,2021-01-30,1.6,前向
102900005115168,2021-01-31,1.6,前向
102900005115168,2021-02-01,1.6,前向
102900005115168,2021-02-02,1.6,前向
102900005115168,2021-02-03,1.6,前向
102900005115168,2021-02-04,1.6,前向
102900005115168,2021-02-05,1.6,前向
102900005115168,2021-02-06,1.6,前向
102900005115168,2021-02-07,1.6,前向
102900005115168,2021-02-08,1.6,前向
102900005115168,2021-02-09,1.6,前向
102900005115168,2021-02-10,1.6,前向
102900005115168,2021-02-11,1.6,前向
102900005115168,2021-02-12,1.6,前向
102900005115168,2021-02-13,1.6,前向
102900005115168,2021-02-14,1.6,前向
102900005115168,2021-02-15,1.6,前向
102900005115168,2021-02-16,1.6,前向
102900005115168,2021-02-17,1.6,前向
102900005115168,2021-02-18,1.6,前向
102900005115168,2021-02-19,1.6,前向
102900005115168,2021-02-20,1.6,前向
102900005115168,2021-02-21,1.6,前向
102900005115168,2021-02-22,1.6,前向
102900005115168,2021-02-23,1.6,前向
102900005115168,2021-02-24,1.6,前向
102900005115168,2021-02-25,1.6,前向
102900005115168,2021-02-26,1.6,前向
102900005115168,2021-02-27,1.6,前向
102900005115168,2021-02-28,1.6,前向
102900005115168,2021-03-01,1.6,前向
102900005115168,2021-03-02,1.6,前向
102900005115168,2021-03-03,1.6,前向
102900005115168,2021-03-04,2.2,前向
102900005115168,2021-03-05,2.2,前向
102900005115168,2021-03-06,2.2,前向
102900005115168,2021-03-07,2.2,前向
102900005115168,2021-03-08,2.2,前向
102900005115168,2021-03-09,2.2,前向
102900005115168,2021-03-10,2.2,前向
102900005115168,2021-03-11,2.2,前向
102900005115168,2021-03-12,2.0,前向
102900005115168,2021-03-13,2.0,前向
102900005115168,2021-03-14,2.0,前向
102900005115168,2021-03-15,2.0,前向
102900005115168,2021-03-16,2.0,前向
102900005115168,2021-03-17,2.0,前向
102900005115168,2021-03-18,2.0,前向
102900005115168,2021-03-19,2.0,前向
102900005115168,2021-03-20,2.0,前向
102900005115168,2021-03-21,2.0,前向
102900005115168,2021-03-22,2.0,前向
102900005115168,2021-03-23,2.0,前向
102900005115168,2021-03-24,2.0,前向
102900005115168,2021-03-25,2.0,前向
102900005115168,2021-03-26,2.0,前向
102900005115168,2021-03-27,2.0,前向
102900005115168,2021-03-28,2.0,前向
102900005115168,2021-03-29,2.0,前向
102900005115168,2021-03-30,2.0,前向
102900005115168,2021-03-31,2.0,前向
102900005115168,2021-04-01,2.0,前向
102900005115168,2021-04-02,2.0,前向
102900005115168,2021-04-03,2.0,前向
102900005115168,2021-04-04,2.0,前向
102900005115168,2021-04-05,2.0,前向
102900005115168,2021-04-06,2.0,前向
102900005115168,2021-04-07,2.0,前向
102900005115168,2021-04-08,2.0,前向
102900005115168,2021-04-09,2.0,前向
102900005115168,2021-04-10,2.0,前向
102900005115168,2021-04-11,2.0,前向
102900005115168,2021-04-12,2.0,前向
102900005115168,2021-04-13,2.0,前向
102900005115168,2021-04-14,2.0,前向
102900005115168,2021-04-15,2.0,前向
102900005115168,2021-04-16,2.0,前向
102900005115168,2021-04-17,2.0,前向
102900005115168,2021-04-18,2.0,前向
102900005115168,2021-04-19,0.5,前向
102900005115168,2021-04-20,0.5,前向
102900005115168,2021-04-21,0.5,前向
102900005115168,2021-04-22,0.5,前向
102900005115168,2021-04-23,0.5,前向
102900005115168,2021-04-24,0.5,前向
102900005115168,2021-04-25,0.5,前向
102900005115168,2021-04-26,0.5,前向
102900005115168,2021-04-27,0.5,前向
102900005115168,2021-04-28,7.0,前向
102900005115168,2021-04-29,7.0,前向
102900005115168,2021-04-30,7.0,前向
102900005115168,2021-05-01,7.0,前向
102900005115168,2021-05-02,7.0,前向
102900005115168,2021-05-03,7.0,前向
102900005115168,2021-05-04,7.0,前向
102900005115168,2021-05-05,0.88,前向
102900005115168,2021-05-06,0.83,前向
102900005115168,2021-05-07,0.9,前向
102900005115168,2021-05-08,1.08,前向
102900005115168,2021-05-09,1.12,前向
102900005115168,2021-05-10,1.29,前向
102900005115168,2021-05-11,1.4,前向
102900005115168,2021-05-12,1.4,前向
102900005115168,2021-05-13,1.4,前向
102900005115168,2021-05-14,1.4,前向
102900005115168,2021-05-15,1.4,前向
102900005115168,2021-05-16,1.4,前向
102900005115168,2021-05-17,1.4,前向
102900005115168,2021-05-18,1.4,前向
102900005115168,2021-05-19,1.4,前向
102900005115168,2021-05-20,1.4,前向
102900005115168,2021-05-21,1.4,前向
102900005115168,2021-05-22,1.35,前向
102900005115168,2021-05-23,3.47,前向
102900005115168,2021-05-24,1.4,前向
102900005115168,2021-05-25,1.4,前向
102900005115168,2021-05-26,1.4,前向
102900005115168,2021-05-27,1.4,前向
102900005115168,2021-05-28,1.4,前向
102900005115168,2021-05-29,1.4,前向
102900005115168,2021-05-30,1.4,前向
102900005115168,2021-05-31,1.4,前向
102900005115168,2021-06-01,1.4,前向
102900005115168,2021-06-02,1.4,前向
102900005115168,2021-06-03,1.4,前向
102900005115168,2021-06-04,1.4,前向
102900005115168,2021-06-05,1.4,前向
102900005115168,2021-06-06,1.4,前向
102900005115168,2021-06-07,1.4,前向
102900005115168,2021-06-08,1.4,前向
102900005115168,2021-06-09,1.4,前向
102900005115168,2021-06-10,1.4,前向
102900005115168,2021-06-11,1.4,前向
102900005115168,2021-06-12,1.4,前向
102900005115168,2021-06-13,1.4,前向
102900005115168,2021-06-14,1.4,前向
102900005115168,2021-06-15,1.4,前向
102900005115168,2021-06-16,1.4,前向
102900005115168,2021-06-17,1.4,前向
102900005115168,2021-06-18,1.4,前向
102900005115168,2021-06-19,1.4,前向
102900005115168,2021-06-20,1.4,前向
102900005115168,2021-06-21,1.4,前向
102900005115168,2021-06-22,1.4,前向
102900005115168,2021-06-23,1.4,前向
102900005115168,2021-06-24,1.4,前向
102900005115168,2021-06-25,1.4,前向
102900005115168,2021-06-26,1.4,前向
102900005115168,2021-06-27,1.4,前向
102900005115168,2021-06-28,1.4,前向
102900005115168,2021-06-29,1.4,前向
102900005115168,2021-06-30,1.4,前向
102900005115168,2021-07-01,1.4,前向
102900005115168,2021-07-02,1.4,前向
102900005115168,2021-07-03,1.4,前向
102900005115168,2021-07-04,1.4,前向
102900005115168,2021-07-05,1.4,前向
102900005115168,2021-07-06,1.4,前向
102900005115168,2021-07-07,1.4,前向
102900005115168,2021-07-08,1.4,前向
102900005115168,2021-07-09,1.4,前向
102900005115168,2021-07-10,1.4,前向
102900005115168,2021-07-11,1.4,前向
102900005115168,2021-07-12,1.4,前向
102900005115168,2021-07-13,1.4,前向
102900005115168,2021-07-14,1.0,前向
102900005115168,2021-07-15,1.0,前向
102900005115168,2021-07-16,1.0,前向
102900005115168,2021-07-17,1.0,前向
102900005115168,2021-07-18,1.0,前向
102900005115168,2021-07-19,1.0,前向
102900005115168,2021-07-20,1.0,前向
102900005115168,2021-07-21,1.0,前向
102900005115168,2021-07-22,1.0,前向
102900005115168,2021-07-23,1.0,前向
102900005115168,2021-07-24,1.0,前向
102900005115168,2021-07-25,1.0,前向
102900005115168,2021-07-26,1.0,前向
102900005115168,2021-07-27,1.0,前向
102900005115168,2021-07-28,1.0,前向
102900005115168,2021-07-29,1.0,前向
102900005115168,2021-07-30,1.0,前向
102900005115168,2021-07-31,1.0,前向
102900005115168,2021-08-01,1.0,前向
102900005115168,2021-08-02,1.0,前向
102900005115168,2021-08-03,0.5,前向
102900005115168,2021-08-04,0.5,前向
102900005115168,2021-08-05,0.5,前向
102900005115168,2021-08-06,0.5,前向
102900005115168,2021-08-07,0.5,前向
102900005115168,2021-08-08,0.5,前向
102900005115168,2021-08-09,0.5,前向
102900005115168,2021-08-10,0.5,前向
102900005115168,2021-08-11,0.5,前向
102900005115168,2021-08-12,0.5,前向
102900005115168,2021-08-13,0.5,前向
102900005115168,2021-08-14,0.5,前向
102900005115168,2021-08-15,0.5,前向
102900005115168,2021-08-16,0.5,前向
102900005115168,2021-08-17,0.5,前向
102900005115168,2021-08-18,0.5,前向
102900005115168,2021-08-19,0.5,前向
102900005115168,2021-08-20,0.5,前向
102900005115168,2021-08-21,0.5,前向
102900005115168,2021-08-22,0.5,前向
102900005115168,2021-08-23,0.5,前向
102900005115168,2021-08-24,0.5,前向
102900005115168,2021-08-25,1.0,前向
102900005115168,2021-08-26,1.0,前向
102900005115168,2021-08-27,1.0,前向
102900005115168,2021-08-28,1.0,前向
102900005115168,2021-08-29,1.0,前向
102900005115168,2021-08-30,1.0,前向
102900005115168,2021-08-31,1.0,前向
102900005115168,2021-09-01,1.0,前向
102900005115168,2021-09-02,1.0,前向
102900005115168,2021-09-03,1.0,前向
102900005115168,2021-09-04,1.0,前向
102900005115168,2021-09-05,1.0,前向
102900005115168,2021-09-06,1.0,前向
102900005115168,2021-09-07,1.0,前向
102900005115168,2021-09-08,1.0,前向
102900005115168,2021-09-09,1.0,前向
102900005115168,2021-09-10,1.0,前向
102900005115168,2021-09-11,1.0,前向
102900005115168,2021-09-12,1.0,前向
102900005115168,2021-09-13,1.0,前向
102900005115168,2021-09-14,1.0,前向
102900005115168,2021-09-15,1.0,前向
102900005115168,2021-09-16,1.0,前向
102900005115168,2021-09-17,1.0,前向
102900005115168,2021-09-18,1.0,前向
102900005115168,2021-09-19,1.0,前向
102900005115168,2021-09-20,1.0,前向
102900005115168,2021-09-21,1.0,前向
102900005115168,2021-09-22,1.0,前向
102900005115168,2021-09-23,1.0,前向
102900005115168,2021-09-24,1.0,前向
102900005115168,2021-09-25,1.0,前向
102900005115168,2021-09-26,1.0,前向
102900005115168,2021-09-27,1.0,前向
102900005115168,2021-09-28,1.0,前向
102900005115168,2021-09-29,1.0,前向
102900005115168,2021-09-30,1.0,前向
102900005115168,2021-10-01,1.0,前向
102900005115168,2021-10-02,1.0,前向
102900005115168,2021-10-03,1.0,前向
102900005115168,2021-10-04,1.0,前向
102900005115168,2021-10-05,1.0,前向
102900005115168,2021-10-06,1.0,前向
102900005115168,2021-10-07,1.0,前向
102900005115168,2021-10-08,1.0,前向
102900005115168,2021-10-09,1.0,前向
102900005115168,2021-10-10,1.0,前向
102900005115168,2021-10-11,1.0,前向
102900005115168,2021-10-12,1.0,前向
102900005115168,2021-10-13,1.0,前向
102900005115168,2021-10-14,1.0,前向
102900005115168,2021-10-15,1.0,前向
102900005115168,2021-10-16,1.0,前向
102900005115168,2021-10-17,1.0,前向
102900005115168,2021-10-18,1.0,前向
102900005115168,2021-10-19,1.0,前向
102900005115168,2021-10-20,1.0,前向
102900005115168,2021-10-21,1.0,前向
102900005115168,2021-10-22,1.0,前向
102900005115168,2021-10-23,1.0,前向
102900005115168,2021-10-24,1.0,前向
102900005115168,2021-10-25,1.0,前向
102900005115168,2021-10-26,1.0,前向
102900005115168,2021-10-27,1.0,前向
102900005115168,2021-10-28,1.0,前向
102900005115168,2021-10-29,1.0,前向
102900005115168,2021-10-30,1.0,前向
102900005115168,2021-10-31,1.0,前向
102900005115168,2021-11-01,1.0,前向
102900005115168,2021-11-02,1.0,前向
102900005115168,2021-11-03,1.0,前向
102900005115168,2021-11-04,1.0,前向
102900005115168,2021-11-05,1.0,前向
102900005115168,2021-11-06,1.0,前向
102900005115168,2021-11-07,1.0,前向
102900005115168,2021-11-08,1.0,前向
102900005115168,2021-11-09,1.0,前向
102900005115168,2021-11-10,1.0,前向
102900005115168,2021-11-11,1.0,前向
102900005115168,2021-11-12,1.0,前向
102900005115168,2021-11-13,1.0,前向
102900005115168,2021-11-14,1.0,前向
102900005115168,2021-11-15,1.0,前向
102900005115168,2021-11-16,1.0,前向
102900005115168,2021-11-17,1.0,前向
102900005115168,2021-11-18,1.0,前向
102900005115168,2021-11-19,1.0,前向
102900005115168,2021-11-20,1.0,前向
102900005115168,2021-11-21,1.0,前向
102900005115168,2021-11-22,1.0,前向
102900005115168,2021-11-23,1.0,前向
102900005115168,2021-11-24,1.0,前向
102900005115168,2021-11-25,1.0,前向
102900005115168,2021-11-26,1.0,前向
102900005115168,2021-11-27,1.0,前向
102900005115168,2021-11-28,1.0,前向
102900005115168,2021-11-29,1.0,前向
102900005115168,2021-11-30,1.0,前向
102900005115168,2021-12-01,3.44,前向
102900005115168,2021-12-02,3.44,前向
102900005115168,2021-12-03,3.45,前向
102900005115168,2021-12-04,3.59,前向
102900005115168,2021-12-05,3.59,前向
102900005115168,2021-12-06,3.65,前向
102900005115168,2021-12-07,3.87,前向
102900005115168,2021-12-08,3.75,前向
102900005115168,2021-12-09,3.87,前向
102900005115168,2021-12-10,3.94,前向
102900005115168,2021-12-11,3.91,前向
102900005115168,2021-12-12,3.95,前向
102900005115168,2021-12-13,3.63,前向
102900005115168,2021-12-14,3.0,前向
102900005115168,2021-12-15,3.0,前向
102900005115168,2021-12-16,3.0,前向
102900005115168,2021-12-17,2.99,前向
102900005115168,2021-12-18,2.8,前向
102900005115168,2021-12-19,2.8,前向
102900005115168,2021-12-20,2.8,前向
102900005115168,2021-12-21,2.8,前向
102900005115168,2021-12-22,2.8,前向
102900005115168,2021-12-23,2.72,前向
102900005115168,2021-12-24,2.6,前向
102900005115168,2021-12-25,2.6,前向
102900005115168,2021-12-26,2.6,前向
102900005115168,2021-12-27,2.6,前向
102900005115168,2021-12-28,2.6,前向
102900005115168,2021-12-29,2.6,前向
102900005115168,2021-12-30,2.6,前向
102900005115168,2021-12-31,2.6,前向
102900005115168,2022-01-01,2.6,前向
102900005115168,2022-01-02,2.6,前向
102900005115168,2022-01-03,2.6,前向
102900005115168,2022-01-04,2.6,前向
102900005115168,2022-01-05,2.6,前向
102900005115168,2022-01-06,2.6,前向
102900005115168,2022-01-07,2.6,前向
102900005115168,2022-01-08,2.6,前向
102900005115168,2022-01-09,2.6,前向
102900005115168,2022-01-10,2.6,前向
102900005115168,2022-01-11,2.6,前向
102900005115168,2022-01-12,2.6,前向
102900005115168,2022-01-13,2.6,前向
102900005115168,2022-01-14,2.6,前向
102900005115168,2022-01-15,2.61,前向
102900005115168,2022-01-16,2.6,前向
102900005115168,2022-01-17,2.6,前向
102900005115168,2022-01-18,2.6,前向
102900005115168,2022-01-19,2.6,前向
102900005115168,2022-01-20,2.6,前向
102900005115168,2022-01-21,2.6,前向
102900005115168,2022-01-22,2.6,前向
102900005115168,2022-01-23,2.6,前向
102900005115168,2022-01-24,2.6,前向
102900005115168,2022-01-25,2.6,前向
102900005115168,2022-01-26,2.6,前向
102900005115168,2022-01-27,2.6,前向
102900005115168,2022-01-28,2.6,前向
102900005115168,2022-01-29,2.6,前向
102900005115168,2022-01-30,2.6,前向
102900005115168,2022-01-31,2.6,前向
102900005115168,2022-02-01,2.6,前向
102900005115168,2022-02-02,2.6,前向
102900005115168,2022-02-03,2.6,前向
102900005115168,2022-02-04,2.6,前向
102900005115168,2022-02-05,2.6,前向
102900005115168,2022-02-06,2.6,前向
102900005115168,2022-02-07,2.6,前向
102900005115168,2022-02-08,2.6,前向
102900005115168,2022-02-09,2.6,前向
102900005115168,2022-02-10,2.6,前向
102900005115168,2022-02-11,2.6,前向
102900005115168,2022-02-12,2.6,前向
102900005115168,2022-02-13,2.6,前向
102900005115168,2022-02-14,2.6,前向
102900005115168,2022-02-15,2.6,前向
102900005115168,2022-02-16,2.6,前向
102900005115168,2022-02-17,2.6,前向
102900005115168,2022-02-18,2.6,前向
102900005115168,2022-02-19,2.6,前向
102900005115168,2022-02-20,2.6,前向
102900005115168,2022-02-21,2.6,前向
102900005115168,2022-02-22,2.6,前向
102900005115168,2022-02-23,2.6,前向
102900005115168,2022-02-24,2.6,前向
102900005115168,2022-02-25,2.6,前向
102900005115168,2022-02-26,2.6,前向
102900005115168,2022-02-27,2.6,前向
102900005115168,2022-02-28,2.6,前向
102900005115168,2022-03-01,2.6,前向
102900005115168,2022-03-02,2.6,前向
102900005115168,2022-03-03,2.6,前向
102900005115168,2022-03-04,2.6,前向
102900005115168,2022-03-05,2.6,前向
102900005115168,2022-03-06,2.6,前向
102900005115168,2022-03-07,2.6,前向
102900005115168,2022-03-08,2.6,前向
102900005115168,2022-03-09,2.6,前向
102900005115168,2022-03-10,2.6,前向
102900005115168,2022-03-11,2.6,前向
102900005115168,2022-03-12,2.6,前向
102900005115168,2022-03-13,2.6,前向
102900005115168,2022-03-14,2.6,前向
102900005115168,2022-03-15,2.6,前向
102900005115168,2022-03-16,2.6,前向
102900005115168,2022-03-17,2.6,前向
102900005115168,2022-03-18,2.6,前向
102900005115168,2022-03-19,2.6,前向
102900005115168,2022-03-20,2.6,前向
102900005115168,2022-03-21,2.6,前向
102900005115168,2022-03-22,2.6,前向
102900005115168,2022-03-23,2.6,前向
102900005115168,2022-03-24,2.6,前向
102900005115168,2022-03-25,2.6,前向
102900005115168,2022-03-26,2.6,前向
102900005115168,2022-03-27,2.6,前向
102900005115168,2022-03-28,2.6,前向
102900005115168,2022-03-29,2.6,前向
102900005115168,2022-03-30,2.6,前向
102900005115168,2022-03-31,2.6,前向
102900005115168,2022-04-01,2.6,前向
102900005115168,2022-04-02,2.6,前向
102900005115168,2022-04-03,2.6,前向
102900005115168,2022-04-04,2.6,前向
102900005115168,2022-04-05,2.6,前向
102900005115168,2022-04-06,2.6,前向
102900005115168,2022-04-07,2.6,前向
102900005115168,2022-04-08,2.6,前向
102900005115168,2022-04-09,2.6,前向
102900005115168,2022-04-10,2.6,前向
102900005115168,2022-04-11,2.6,前向
102900005115168,2022-04-12,2.6,前向
102900005115168,2022-04-13,2.6,前向
102900005115168,2022-04-14,2.6,前向
102900005115168,2022-04-15,2.6,前向
102900005115168,2022-04-16,2.6,前向
